@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute outputs-1 {0,1,2,3,4,5}
@attribute outputs-2 {0,1,2,3,4,5}
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 {0,1,2,3,4,5}
@attribute outputs-5 {0,1,2,3,4,5}
@attribute outputs-6 {0,1,2,3,4,5}
@attribute outputs-7 {0,1,2,3,4,5}
@attribute outputs-8 {0,1,2,3,4,5}
@attribute outputs-9 {0,1,2,3,4,5}
@attribute outputs-10 {0,1,2,3,4,5}

@data
10572,'2024/10/09 13:14:25:648',32,19.68708,-14,14,6,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10573,'2024/10/09 13:14:25:648',32,19.68708,-14,14,6,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10574,'2024/10/09 13:14:25:746',32,19.68708,-14,14,6,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10575,'2024/10/09 13:14:25:846',32,19.68708,-14,14,6,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10576,'2024/10/09 13:14:25:847',32,19.68708,-14,14,6,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10577,'2024/10/09 13:14:25:847',32,19.687565,-14,14,6,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10578,'2024/10/09 13:14:25:847',32,19.687565,-14,14,6,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10579,'2024/10/09 13:14:25:847',32,19.687565,-14,15,6,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10580,'2024/10/09 13:14:25:880',32,19.687565,-14,15,6,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10581,'2024/10/09 13:14:25:881',32,19.687565,-14,15,5,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10582,'2024/10/09 13:14:25:881',32,19.687565,-14,15,5,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10583,'2024/10/09 13:14:25:881',32,19.687565,-14,15,5,0.932391,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10584,'2024/10/09 13:14:25:881',32,19.687565,-14,15,5,0.935659,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10585,'2024/10/09 13:14:25:881',32,19.687565,-14,15,5,0.935659,-0.67,0.67,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10586,'2024/10/09 13:14:25:881',32,19.687565,-14,15,5,0.935659,-0.67,0.71,0.29,-14,13,6,-0.67,0.62,0.29,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10587,'2024/10/09 13:14:25:881',32,19.687565,-14,15,5,0.935659,-0.67,0.71,0.29,-14,13,6,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10588,'2024/10/09 13:14:25:881',32,19.687565,-14,15,5,0.935659,-0.67,0.71,0.24,-14,13,6,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10589,'2024/10/09 13:14:25:966',32,19.687565,-14,15,5,0.935659,-0.67,0.71,0.24,-14,13,6,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10590,'2024/10/09 13:14:26:066',32,19.687565,-14,15,5,0.935659,-0.67,0.71,0.24,-14,13,6,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10591,'2024/10/09 13:14:26:067',32,19.687565,-12,15,5,0.935659,-0.67,0.71,0.24,-14,13,6,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10592,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.935659,-0.67,0.71,0.24,-14,13,6,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10593,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.935659,-0.67,0.71,0.24,-14,13.5,6,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10594,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.935659,-0.67,0.71,0.24,-14,13.5,6,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10595,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.935659,-0.67,0.71,0.24,-14,13.5,5.5,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10596,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.935659,-0.67,0.71,0.24,-14,13.5,5.5,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10597,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.935659,-0.67,0.71,0.24,-14,13.5,5.5,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10598,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.935659,-0.57,0.71,0.24,-14,13.5,5.5,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10599,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.933996,-0.57,0.71,0.24,-14,13.5,5.5,-0.67,0.62,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10600,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.933996,-0.57,0.71,0.24,-14,13.5,5.5,-0.67,0.645,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10601,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.933996,-0.57,0.71,0.24,-14,13.5,5.5,-0.67,0.645,0.265,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10602,'2024/10/09 13:14:26:067',32,19.712532,-12,15,5,0.933996,-0.57,0.71,0.24,-14,13.5,5.5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10603,'2024/10/09 13:14:26:068',32,19.712532,-12,15,5,0.933996,-0.57,0.71,0.24,-14,13.5,5.5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10604,'2024/10/09 13:14:26:186',32,19.712532,-12,15,5,0.933996,-0.57,0.71,0.24,-14,13.5,5.5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10605,'2024/10/09 13:14:26:286',32,19.712532,-12,15,5,0.933996,-0.57,0.71,0.24,-14,13.5,5.5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10606,'2024/10/09 13:14:26:287',32,19.712532,-9,15,5,0.933996,-0.57,0.71,0.24,-14,13.5,5.5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10607,'2024/10/09 13:14:26:287',32,19.679411,-9,15,5,0.933996,-0.57,0.71,0.24,-14,13.5,5.5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10608,'2024/10/09 13:14:26:287',32,19.679411,-9,15,5,0.933996,-0.57,0.71,0.24,-14,14,5.5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10609,'2024/10/09 13:14:26:287',32,19.679411,-9,16,5,0.933996,-0.57,0.71,0.24,-14,14,5.5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10610,'2024/10/09 13:14:26:287',32,19.679411,-9,16,5,0.933996,-0.57,0.71,0.24,-14,14,5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10611,'2024/10/09 13:14:26:287',32,19.679411,-9,16,3,0.933996,-0.57,0.71,0.24,-14,14,5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10612,'2024/10/09 13:14:26:287',32,19.679411,-9,16,3,0.933996,-0.57,0.71,0.24,-14,14,5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10613,'2024/10/09 13:14:26:287',32,19.679411,-9,16,3,0.933996,-0.43,0.71,0.24,-14,14,5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10614,'2024/10/09 13:14:26:287',32,19.679411,-9,16,3,0.924579,-0.43,0.71,0.24,-14,14,5,-0.67,0.645,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10615,'2024/10/09 13:14:26:287',32,19.679411,-9,16,3,0.924579,-0.43,0.71,0.24,-14,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10616,'2024/10/09 13:14:26:288',32,19.679411,-9,16,3,0.924579,-0.43,0.76,0.24,-14,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10617,'2024/10/09 13:14:26:288',32,19.679411,-9,16,3,0.924579,-0.43,0.76,0.24,-14,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10618,'2024/10/09 13:14:26:288',32,19.679411,-9,16,3,0.924579,-0.43,0.76,0.14,-14,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10619,'2024/10/09 13:14:26:386',32,19.679411,-9,16,3,0.924579,-0.43,0.76,0.14,-14,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10620,'2024/10/09 13:14:26:507',32,19.679411,-9,16,3,0.924579,-0.43,0.76,0.14,-13.5,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10621,'2024/10/09 13:14:26:507',32,19.679411,-10,16,3,0.924579,-0.43,0.76,0.14,-13.5,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10622,'2024/10/09 13:14:26:507',32,19.667557,-10,16,3,0.924579,-0.43,0.76,0.14,-13.5,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10623,'2024/10/09 13:14:26:507',32,19.667557,-10,16,3,0.924579,-0.43,0.76,0.14,-13.5,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10624,'2024/10/09 13:14:26:507',32,19.667557,-10,16,3,0.924579,-0.43,0.76,0.14,-13.5,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10625,'2024/10/09 13:14:26:507',32,19.667557,-10,16,3,0.924579,-0.43,0.76,0.14,-13.5,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10626,'2024/10/09 13:14:26:507',32,19.667557,-10,16,3,0.924579,-0.43,0.76,0.14,-13.5,14,5,-0.67,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10627,'2024/10/09 13:14:26:507',32,19.667557,-10,16,3,0.924579,-0.43,0.76,0.14,-13.5,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10628,'2024/10/09 13:14:26:507',32,19.667557,-10,16,3,0.924579,-0.48,0.76,0.14,-13.5,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10629,'2024/10/09 13:14:26:508',32,19.667557,-10,16,3,0.91977,-0.48,0.76,0.14,-13.5,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10630,'2024/10/09 13:14:26:508',32,19.667557,-10,16,3,0.91977,-0.48,0.76,0.14,-13.5,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10631,'2024/10/09 13:14:26:508',32,19.667557,-10,16,3,0.91977,-0.48,0.76,0.14,-13.5,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10632,'2024/10/09 13:14:26:526',32,19.667557,-10,16,3,0.91977,-0.48,0.76,0.14,-13.5,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10633,'2024/10/09 13:14:26:527',32,19.667557,-10,16,3,0.91977,-0.48,0.76,0.14,-13.5,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10634,'2024/10/09 13:14:26:606',32,19.667557,-10,16,3,0.91977,-0.48,0.76,0.14,-13.5,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10635,'2024/10/09 13:14:26:726',32,19.667557,-10,16,3,0.91977,-0.48,0.76,0.14,-13,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10636,'2024/10/09 13:14:26:727',32,19.667557,-8,16,3,0.91977,-0.48,0.76,0.14,-13,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10637,'2024/10/09 13:14:26:727',32,19.625849,-8,16,3,0.91977,-0.48,0.76,0.14,-13,14,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10638,'2024/10/09 13:14:26:727',32,19.625849,-8,16,3,0.91977,-0.48,0.76,0.14,-13,14.5,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10639,'2024/10/09 13:14:26:727',32,19.625849,-8,16,3,0.91977,-0.48,0.76,0.14,-13,14.5,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10640,'2024/10/09 13:14:26:727',32,19.625849,-8,16,3,0.91977,-0.48,0.76,0.14,-13,14.5,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10641,'2024/10/09 13:14:26:727',32,19.625849,-8,16,4,0.91977,-0.48,0.76,0.14,-13,14.5,5,-0.645,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10642,'2024/10/09 13:14:26:727',32,19.625849,-8,16,4,0.91977,-0.48,0.76,0.14,-13,14.5,5,-0.62,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10643,'2024/10/09 13:14:26:727',32,19.625849,-8,16,4,0.91977,-0.38,0.76,0.14,-13,14.5,5,-0.62,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10644,'2024/10/09 13:14:26:727',32,19.625849,-8,16,4,0.906796,-0.38,0.76,0.14,-13,14.5,5,-0.62,0.67,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10645,'2024/10/09 13:14:26:727',32,19.625849,-8,16,4,0.906796,-0.38,0.76,0.14,-13,14.5,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10646,'2024/10/09 13:14:26:727',32,19.625849,-8,16,4,0.906796,-0.38,0.76,0.14,-13,14.5,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10647,'2024/10/09 13:14:26:727',32,19.625849,-8,16,4,0.906796,-0.38,0.76,0.14,-13,14.5,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10648,'2024/10/09 13:14:26:728',32,19.625849,-8,16,4,0.906796,-0.38,0.76,0.19,-13,14.5,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10649,'2024/10/09 13:14:26:826',32,19.625849,-8,16,4,0.906796,-0.38,0.76,0.19,-13,14.5,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10650,'2024/10/09 13:14:26:926',32,19.625849,-8,16,4,0.906796,-0.38,0.76,0.19,-12.5,14.5,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10651,'2024/10/09 13:14:26:927',32,19.625849,-8,16,4,0.906796,-0.38,0.76,0.19,-12.5,14.5,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10652,'2024/10/09 13:14:26:927',32,19.575802,-8,16,4,0.906796,-0.38,0.76,0.19,-12.5,14.5,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10653,'2024/10/09 13:14:26:927',32,19.575802,-8,16,4,0.906796,-0.38,0.76,0.19,-12.5,15,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10654,'2024/10/09 13:14:26:927',32,19.575802,-8,18,4,0.906796,-0.38,0.76,0.19,-12.5,15,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10655,'2024/10/09 13:14:26:927',32,19.575802,-8,18,4,0.906796,-0.38,0.76,0.19,-12.5,15,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10656,'2024/10/09 13:14:26:927',32,19.575802,-8,18,3,0.906796,-0.38,0.76,0.19,-12.5,15,5,-0.62,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10657,'2024/10/09 13:14:26:927',32,19.575802,-8,18,3,0.906796,-0.38,0.76,0.19,-12.5,15,5,-0.595,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10658,'2024/10/09 13:14:26:927',32,19.575802,-8,18,3,0.906796,-0.38,0.76,0.19,-12.5,15,5,-0.595,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10659,'2024/10/09 13:14:26:927',32,19.575802,-8,18,3,0.893336,-0.38,0.76,0.19,-12.5,15,5,-0.595,0.69,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10660,'2024/10/09 13:14:26:927',32,19.575802,-8,18,3,0.893336,-0.38,0.76,0.19,-12.5,15,5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10661,'2024/10/09 13:14:26:927',32,19.575802,-8,18,3,0.893336,-0.38,0.86,0.19,-12.5,15,5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10662,'2024/10/09 13:14:26:949',32,19.575802,-8,18,3,0.893336,-0.38,0.86,0.19,-12.5,15,5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10663,'2024/10/09 13:14:26:949',32,19.575802,-8,18,3,0.893336,-0.38,0.86,0.14,-12.5,15,5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10664,'2024/10/09 13:14:27:046',32,19.575802,-8,18,3,0.893336,-0.38,0.86,0.14,-12.5,15,5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10665,'2024/10/09 13:14:27:166',32,19.575802,-8,18,3,0.893336,-0.38,0.86,0.14,-11,15,5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10666,'2024/10/09 13:14:27:167',32,19.575802,-8,18,3,0.893336,-0.38,0.86,0.14,-11,15,5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10667,'2024/10/09 13:14:27:167',32,19.557646,-8,18,3,0.893336,-0.38,0.86,0.14,-11,15,5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10668,'2024/10/09 13:14:27:167',32,19.557646,-8,18,3,0.893336,-0.38,0.86,0.14,-11,15.5,5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10669,'2024/10/09 13:14:27:167',32,19.557646,-8,18,3,0.893336,-0.38,0.86,0.14,-11,15.5,5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10670,'2024/10/09 13:14:27:167',32,19.557646,-8,18,3,0.893336,-0.38,0.86,0.14,-11,15.5,4.5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10671,'2024/10/09 13:14:27:167',32,19.557646,-8,18,3,0.893336,-0.38,0.86,0.14,-11,15.5,4.5,-0.595,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10672,'2024/10/09 13:14:27:167',32,19.557646,-8,18,3,0.893336,-0.38,0.86,0.14,-11,15.5,4.5,-0.525,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10673,'2024/10/09 13:14:27:167',32,19.557646,-8,18,3,0.893336,-0.38,0.86,0.14,-11,15.5,4.5,-0.525,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10674,'2024/10/09 13:14:27:168',32,19.557646,-8,18,3,0.919947,-0.38,0.86,0.14,-11,15.5,4.5,-0.525,0.71,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10675,'2024/10/09 13:14:27:168',32,19.557646,-8,18,3,0.919947,-0.38,0.86,0.14,-11,15.5,4.5,-0.525,0.735,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10676,'2024/10/09 13:14:27:168',32,19.557646,-8,18,3,0.919947,-0.38,0.86,0.14,-11,15.5,4.5,-0.525,0.735,0.24,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10677,'2024/10/09 13:14:27:168',32,19.557646,-8,18,3,0.919947,-0.38,0.86,0.14,-11,15.5,4.5,-0.525,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10678,'2024/10/09 13:14:27:168',32,19.557646,-8,18,3,0.919947,-0.38,0.86,0.14,-11,15.5,4.5,-0.525,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10679,'2024/10/09 13:14:27:246',32,19.557646,-8,18,3,0.919947,-0.38,0.86,0.14,-11,15.5,4.5,-0.525,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10680,'2024/10/09 13:14:27:387',32,19.557646,-8,18,3,0.919947,-0.38,0.86,0.14,-9.5,15.5,4.5,-0.525,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10681,'2024/10/09 13:14:27:387',32,19.557646,-7,18,3,0.919947,-0.38,0.86,0.14,-9.5,15.5,4.5,-0.525,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10682,'2024/10/09 13:14:27:387',32,19.544067,-7,18,3,0.919947,-0.38,0.86,0.14,-9.5,15.5,4.5,-0.525,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10683,'2024/10/09 13:14:27:387',32,19.544067,-7,18,3,0.919947,-0.38,0.86,0.14,-9.5,16,4.5,-0.525,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10684,'2024/10/09 13:14:27:387',32,19.544067,-7,17,3,0.919947,-0.38,0.86,0.14,-9.5,16,4.5,-0.525,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10685,'2024/10/09 13:14:27:387',32,19.544067,-7,17,3,0.919947,-0.38,0.86,0.14,-9.5,16,4.5,-0.525,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10686,'2024/10/09 13:14:27:387',32,19.544067,-7,17,5,0.919947,-0.38,0.86,0.14,-9.5,16,4.5,-0.525,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10687,'2024/10/09 13:14:27:388',32,19.544067,-7,17,5,0.919947,-0.38,0.86,0.14,-9.5,16,4.5,-0.455,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10688,'2024/10/09 13:14:27:388',32,19.544067,-7,17,5,0.919947,-0.33,0.86,0.14,-9.5,16,4.5,-0.455,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10689,'2024/10/09 13:14:27:388',32,19.544067,-7,17,5,0.918731,-0.33,0.86,0.14,-9.5,16,4.5,-0.455,0.735,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10690,'2024/10/09 13:14:27:388',32,19.544067,-7,17,5,0.918731,-0.33,0.86,0.14,-9.5,16,4.5,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10691,'2024/10/09 13:14:27:388',32,19.544067,-7,17,5,0.918731,-0.33,0.81,0.14,-9.5,16,4.5,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10692,'2024/10/09 13:14:27:388',32,19.544067,-7,17,5,0.918731,-0.33,0.81,0.14,-9.5,16,4.5,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10693,'2024/10/09 13:14:27:388',32,19.544067,-7,17,5,0.918731,-0.33,0.81,0.24,-9.5,16,4.5,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10694,'2024/10/09 13:14:27:486',32,19.544067,-7,17,5,0.918731,-0.33,0.81,0.24,-9.5,16,4.5,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10695,'2024/10/09 13:14:27:586',32,19.544067,-7,17,5,0.918731,-0.33,0.81,0.24,-8.5,16,4.5,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10696,'2024/10/09 13:14:27:587',32,19.544067,-8,17,5,0.918731,-0.33,0.81,0.24,-8.5,16,4.5,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10697,'2024/10/09 13:14:27:587',32,19.539974,-8,17,5,0.918731,-0.33,0.81,0.24,-8.5,16,4.5,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10698,'2024/10/09 13:14:27:587',32,19.539974,-8,17,5,0.918731,-0.33,0.81,0.24,-8.5,16,4.5,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10699,'2024/10/09 13:14:27:587',32,19.539974,-8,17,5,0.918731,-0.33,0.81,0.24,-8.5,16,4.5,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10700,'2024/10/09 13:14:27:587',32,19.539974,-8,17,5,0.918731,-0.33,0.81,0.24,-8.5,16,4,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10701,'2024/10/09 13:14:27:587',32,19.539974,-8,17,4,0.918731,-0.33,0.81,0.24,-8.5,16,4,-0.455,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10702,'2024/10/09 13:14:27:587',32,19.539974,-8,17,4,0.918731,-0.33,0.81,0.24,-8.5,16,4,-0.405,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10703,'2024/10/09 13:14:27:587',32,19.539974,-8,17,4,0.918731,-0.38,0.81,0.24,-8.5,16,4,-0.405,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
